[('Armenia', 0.6312310695648193), ('Armenian_dram', 0.5757973790168762), ('hryvnia', 0.5406061410903931)] Armenian_dram
[('Kuwaiti_dinar', 0.5885331630706787), ('Saudi_Arabia', 0.5510208606719971), ('Saudi_riyal', 0.5454564094543457)] Saudi_riyal
[('Ghana_cedi', 0.5659502744674683), ('Slovenia', 0.5468746423721313), ('Romanian_lei', 0.5434472560882568)] Euro
[('Somalia', 0.7005364894866943), ('Mogadishu', 0.565875768661499), ('Somalia_transitional', 0.5502521991729736)] Somali_shilling
[('peseta', 0.5015003681182861), ('Event_----------------------------------------------------', 0.4753760099411011), ('Spain', 0.46808329224586487)] Euro
[('krona', 0.5318496823310852), ('Romanian_lei', 0.4975014328956604), ('Ghana_cedi', 0.49687013030052185)] Swedish_krona
[('Ghana_cedi', 0.5091066360473633), ('SFr1', 0.5059759020805359), ('Switzerland', 0.5034531950950623)] Swiss_franc
[('Tajikistan', 0.641029953956604), ('somoni', 0.6307028532028198), ('Tajik', 0.5537082552909851)] Somoni
[('Ghana_cedi', 0.7025473713874817), ('Kenyan_shilling', 0.565457284450531), ('Tanzanian_shilling', 0.5620261430740356)] Tanzanian_shilling
[('Ghana_cedi', 0.6307694911956787), ('Togo', 0.605959951877594), ('Togolese', 0.5003910660743713)] CFA_franc
[('Turkish_lira', 0.5549868941307068), ('Turkey', 0.5436017513275146), ('İMKB', 0.5279644727706909)] Turkish_lira
[('hryvnia', 0.6519953012466431), ('ruble', 0.6031732559204102), ('Ukraine', 0.5926923751831055)] Ukrainian_hryvnia
[('Yemen', 0.6178610920906067), ('Yemeni', 0.5389209985733032), ('Kuwaiti_dinar', 0.5197327733039856)] Yemeni_rial
[('Ghana_cedi', 0.7694845199584961), ('kwacha', 0.6322985887527466), ('Zambian_kwacha', 0.6321567296981812)] Zambian_kwacha
[('Indonesian_rupiah', 0.7284784913063049), ('Czech_koruna', 0.6145529747009277), ('Thai_baht', 0.5984417796134949)] Armenian_dram
[('Indonesian_rupiah', 0.7540459036827087), ('Â_¥_###.##', 0.607089638710022), ('Czech_koruna', 0.6061219573020935)] Euro
[('Indonesian_rupiah', 0.7495769262313843), ('Hungarian_forint', 0.6249900460243225), ('Romanian_leu', 0.6203145980834961)] Bulgarian_lev
[('Indonesian_rupiah', 0.7977427244186401), ('Colombian_peso', 0.6392173171043396), ('Chile_peso', 0.6335974931716919)] Chilean_peso
[('Indonesian_rupiah', 0.829454779624939), ('Thai_baht', 0.6753486394882202), ('Indonesia_rupiah', 0.6592459678649902)] Renminbi
[('Indonesian_rupiah', 0.7711377143859863), ('Colombian_peso', 0.6735597252845764), ('Thai_baht', 0.6202925443649292)] Colombian_peso
[('Indonesian_rupiah', 0.7694711089134216), ('Czech_koruna', 0.6280685663223267), ('Polish_zloty', 0.615881085395813)] Czech_koruna
[('Indonesian_rupiah', 0.793454647064209), ('Ugandan_shilling', 0.6296030282974243), ('Thai_baht', 0.6180539131164551)] Ethiopian_birr
[('Indonesian_rupiah', 0.7430983781814575), ('Â_¥_###.##', 0.5783723592758179), ('KRW1_###.##', 0.5775925517082214)] Euro
[('Indonesian_rupiah', 0.7600156664848328), ('Thai_baht', 0.6278542280197144), ('Hungary_forint', 0.6238497495651245)] Euro
[('Indonesian_rupiah', 0.7781962156295776), ('Hungarian_forint', 0.6545448303222656), ('Thai_baht', 0.6527550220489502)] Hungarian_forint
[('Indonesian_rupiah', 0.807236909866333), ('Thai_baht', 0.676822304725647), ('Philippine_peso', 0.6293683052062988)] Lao_kip
[('Indonesian_rupiah', 0.7581970691680908), ('Hungarian_forint', 0.6385862827301025), ('Thai_baht', 0.626851499080658)] Euro
[('Indonesian_rupiah', 0.717991828918457), ('Thai_baht', 0.5802352428436279), ('KRW1_###.##', 0.570635199546814)] Libyan_dinar
[('Indonesian_rupiah', 0.901183545589447), ('Malaysian_ringgit', 0.7304729223251343), ('Thai_baht', 0.7015985250473022)] Malaysian_ringgit
[('Indonesian_rupiah', 0.7824149131774902), ('Â_¥_###.##', 0.6048191785812378), ('KRW1_###.##', 0.6040363311767578)] Euro
[('Indonesian_rupiah', 0.7723038196563721), ('Thai_baht', 0.6477734446525574), ('Nigerian_naira', 0.6198289394378662)] Nigerian_naira
[('Indonesian_rupiah', 0.7825588583946228), ('KRW1_###.##', 0.60984867811203), ('Thai_baht', 0.6027230024337769)] Euro
[('Indonesian_rupiah', 0.796271026134491), ('Malaysian_ringgit', 0.6299928426742554), ('KRW1_###.#', 0.6073622703552246)] Qatari_riyal
[('Indonesian_rupiah', 0.6758161783218384), ('San_Marino', 0.5814557075500488), ('KRW1_###.##', 0.5703425407409668)] Euro
[('Indonesian_rupiah', 0.8284882307052612), ('Malaysian_ringgit', 0.6389622688293457), ('Thai_baht', 0.6380175352096558)] Saudi_riyal
[('Indonesian_rupiah', 0.7305734157562256), ('Slovakian_koruna', 0.6014690399169922), ('Hungarian_forint', 0.6012147665023804)] Euro
[('Indonesian_rupiah', 0.7564045190811157), ('Thai_baht', 0.6117610931396484), ('Somalia', 0.59926438331604)] Somali_shilling
[('Indonesian_rupiah', 0.7759103775024414), ('Â_¥_###.##', 0.5987954139709473), ('Colombian_peso', 0.5926214456558228)] Euro
[('Indonesian_rupiah', 0.78072190284729), ('Norwegian_krone', 0.6278619170188904), ('Swedish_krona', 0.6232322454452515)] Swedish_krona
[('Indonesian_rupiah', 0.7629311084747314), ('KRW1_###.##', 0.6142774224281311), ('Swiss_franc', 0.6141142845153809)] Swiss_franc
[('Indonesian_rupiah', 0.7903236150741577), ('Thai_baht', 0.6421084403991699), ('KRW1_###.#', 0.5945837497711182)] Somoni
[('Indonesian_rupiah', 0.8365479707717896), ('Thai_baht', 0.6468378305435181), ('Ugandan_shilling', 0.6424649953842163)] Tanzanian_shilling
[('Indonesian_rupiah', 0.7462307810783386), ('Thai_baht', 0.6133432388305664), ('Togo', 0.5918880105018616)] CFA_franc
[('Indonesian_rupiah', 0.8023221492767334), ('Turkish_lira', 0.638595461845398), ('Thai_baht', 0.6161096096038818)] Turkish_lira
[('Indonesian_rupiah', 0.7456997036933899), ('hryvnia', 0.6270663738250732), ('Thai_baht', 0.6118198037147522)] Ukrainian_hryvnia
[('Indonesian_rupiah', 0.7791420221328735), ('Thai_baht', 0.6255286931991577), ('Indonesia_rupiah', 0.5952479839324951)] Yemeni_rial
[('Indonesian_rupiah', 0.791063129901886), ('Thai_baht', 0.6495433449745178), ('Ugandan_shilling', 0.639430582523346)] Zambian_kwacha
[('Euro', 0.7419285774230957), ('Armenia', 0.5762689113616943), ('EURO', 0.5407191514968872)] Armenian_dram
[('Euro', 0.7528897523880005), ('Austria', 0.6014368534088135), ('EURO', 0.5001572966575623)] Euro
[('Euro', 0.8372408151626587), ('Bulgaria', 0.5836816430091858), ('euro', 0.5694248676300049)] Bulgarian_lev
[('Euro', 0.6245336532592773), ('Chile', 0.6073698997497559), ('Chilean', 0.5083425045013428)] Chilean_peso
[('Euro', 0.6184212565422058), ('China', 0.546379566192627), ('renmimbi', 0.4716418981552124)] Renminbi
[('Colombia', 0.6242163777351379), ('Euro', 0.5982898473739624), ('Colombian', 0.5440305471420288)] Colombian_peso
[('Euro', 0.7988020181655884), ('EURO', 0.5454424023628235), ('Czech_Republic', 0.5343402624130249)] Czech_koruna
[('Ethiopia', 0.6000755429267883), ('Euro', 0.5729682445526123), ('Ethiopian', 0.5154321193695068)] Ethiopian_birr
[('Euro', 0.708344042301178), ('France', 0.5975404977798462), ('French', 0.49973833560943604)] Euro
[('Euro', 0.752078115940094), ('Greece', 0.6368322372436523), ('euro', 0.5816848874092102)] Euro
[('Euro', 0.7944725751876831), ('Hungary', 0.5654981136322021), ('euro', 0.5597494840621948)] Hungarian_forint
[('Laos', 0.5634462833404541), ('Euro', 0.5389152765274048), ('Yen', 0.44834649562835693)] Lao_kip
[('Euro', 0.8562378883361816), ('euro', 0.5988360047340393), ('EURO', 0.5965299606323242)] Euro
[('Libya', 0.7109792828559875), ('Libyan', 0.6040674448013306), ('Euro', 0.5832074880599976)] Libyan_dinar
[('Euro', 0.6037363409996033), ('Malaysia', 0.5869274735450745), ('Malaysian', 0.5337453484535217)] Malaysian_ringgit
[('Euro', 0.7012860774993896), ('Netherlands', 0.581635594367981), ('Dutch', 0.49584218859672546)] Euro
[('Nigeria', 0.6889333724975586), ('Anambra', 0.6016896963119507), ('Abia', 0.5990862846374512)] Nigerian_naira
[('Euro', 0.757810115814209), ('Portugal', 0.6805645227432251), ('euro', 0.529278039932251)] Euro
[('Qatar', 0.6432962417602539), ('Euro', 0.6326427459716797), ('Qatari', 0.5330957770347595)] Qatari_riyal
[('San_Marino', 0.7147538661956787), ('Euro', 0.6300204396247864), ('Ferrari', 0.45995330810546875)] Euro
[('Saudi_Arabia', 0.5886701345443726), ('Euro', 0.5858760476112366), ('Saudi', 0.48717957735061646)] Saudi_riyal
[('Euro', 0.8376539945602417), ('Slovenia', 0.6195333003997803), ('EURO', 0.5886296033859253)] Euro
[('Somalia', 0.7164192795753479), ('Mogadishu', 0.5587918758392334), ('Somali', 0.5459102988243103)] Somali_shilling
[('Euro', 0.7393651604652405), ('Spain', 0.5686876773834229), ('Euros', 0.5052655935287476)] Euro
[('Euro', 0.7154637575149536), ('Sweden', 0.57906574010849), ('EURO', 0.4907585680484772)] Swedish_krona
[('Euro', 0.6890370845794678), ('Switzerland', 0.6111422777175903), ('Swiss', 0.5406097769737244)] Swiss_franc
[('Euro', 0.6170135140419006), ('Tajikistan', 0.5848188400268555), ('Tajik', 0.4483568072319031)] Somoni
[('Euro', 0.5713575482368469), ('Tanzania', 0.5587118864059448), ('Africa', 0.5000631213188171)] Tanzanian_shilling
[('Togo', 0.7161301970481873), ('Euro', 0.618772566318512), ('Togolese', 0.5806927680969238)] CFA_franc
[('Euro', 0.7322660684585571), ('Turkey', 0.5756698250770569), ('EURO', 0.4906637370586395)] Turkish_lira
[('Euro', 0.799376368522644), ('Ukraine', 0.5663551688194275), ('EURO', 0.559111475944519)] Ukrainian_hryvnia
[('Yemen', 0.6646419763565063), ('Yemeni', 0.5398428440093994), ('Euro', 0.5241371393203735)] Yemeni_rial
[('Zambia', 0.6074392795562744), ('Euro', 0.5982846021652222), ('Zambian', 0.5411581993103027)] Zambian_kwacha
[('Euro', 0.7055090665817261), ('Armenia', 0.6348421573638916), ('EURO', 0.5541082620620728)] Armenian_dram
[('Euro', 0.7356386184692383), ('Austria', 0.6522698402404785), ('Germany', 0.5736554861068726)] Euro
[('Euro', 0.7962404489517212), ('Bulgaria', 0.6453186273574829), ('EURO', 0.579613447189331)] Bulgarian_lev
[('Euro', 0.646260142326355), ('Chile', 0.6077927350997925), ('Chilean', 0.47713977098464966)] Chilean_peso
[('Euro', 0.6104657649993896), ('China', 0.5993350744247437), ('Asia', 0.46570223569869995)] Renminbi
[('Euro', 0.628174901008606), ('Colombia', 0.6139577031135559), ('Colombian', 0.5099241137504578)] Colombian_peso
[('Euro', 0.7387698292732239), ('Czech_Republic', 0.6299114227294922), ('Czechs', 0.5514217615127563)] Czech_koruna
[('Ethiopia', 0.6016162037849426), ('Euro', 0.5944360494613647), ('Ethiopian', 0.49359503388404846)] Ethiopian_birr
[('Euro', 0.6884785890579224), ('France', 0.6613984107971191), ('European', 0.513390064239502)] Euro
[('Euro', 0.7272278666496277), ('Greece', 0.6856776475906372), ('euro_zone', 0.5630967617034912)] Euro
[('Euro', 0.7577357292175293), ('Hungary', 0.634163498878479), ('EURO', 0.5483114719390869)] Hungarian_forint
[('Euro', 0.5711404085159302), ('Laos', 0.5509911775588989), ('Indochina', 0.415645956993103)] Lao_kip
[('Euro', 0.7704758644104004), ('Latvia', 0.6216455698013306), ('EURO', 0.5780309438705444)] Euro
[('Libya', 0.7250320911407471), ('Libyan', 0.6109941005706787), ('Euro', 0.5909329652786255)] Libyan_dinar
[('Euro', 0.617454469203949), ('Malaysia', 0.6004796028137207), ('Malaysian', 0.5187026262283325)] Malaysian_ringgit
[('Euro', 0.6829946041107178), ('Netherlands', 0.637923002243042), ('Germany', 0.5201636552810669)] Euro
[('Nigeria', 0.6881503462791443), ('Euro', 0.6054044961929321), ('Nigerian', 0.5651513338088989)] Nigerian_naira
[('Euro', 0.775099515914917), ('Portugal', 0.6832433938980103), ('EURO', 0.5768859386444092)] Euro
[('Qatar', 0.657253623008728), ('Euro', 0.6437153816223145), ('Qatari', 0.5308651924133301)] Qatari_riyal
[('San_Marino', 0.6877412796020508), ('Euro', 0.6747393012046814), ('Imola', 0.4748076796531677)] Euro
[('Saudi_Arabia', 0.645917534828186), ('Euro', 0.5717312097549438), ('Saudis', 0.535253643989563)] Saudi_riyal
[('Euro', 0.8238614201545715), ('Slovenia', 0.6499124765396118), ('EURO', 0.6187717914581299)] Euro
[('Somalia', 0.6995517015457153), ('Mogadishu', 0.5662010908126831), ('Somali', 0.5333667993545532)] Somali_shilling
[('Euro', 0.7343535423278809), ('Spain', 0.6076240539550781), ('European', 0.5386735200881958)] Euro
[('Euro', 0.6789667010307312), ('Sweden', 0.6562462449073792), ('Finland', 0.5398710370063782)] Swedish_krona
[('Euro', 0.6975131034851074), ('Switzerland', 0.6302206516265869), ('Germany', 0.52142333984375)] Swiss_franc
[('Tajikistan', 0.6213467717170715), ('Euro', 0.606478214263916), ('Tajik', 0.5024034976959229)] Somoni
[('Euro', 0.5959340333938599), ('Tanzania', 0.5571544170379639), ('Africa', 0.5119649171829224)] Tanzanian_shilling
[('Togo', 0.7128324508666992), ('Euro', 0.6409325003623962), ('Togolese', 0.568609356880188)] CFA_franc
[('Euro', 0.7072924375534058), ('Turkey', 0.6350507140159607), ('European', 0.517247200012207)] Turkish_lira
[('Euro', 0.7223807573318481), ('Ukraine', 0.6607613563537598), ('EURO', 0.5446199774742126)] Ukrainian_hryvnia
[('Yemen', 0.6738157272338867), ('Yemeni', 0.5597306489944458), ('Euro', 0.538162350654602)] Yemeni_rial
[('Euro', 0.6175384521484375), ('Zambia', 0.6113172769546509), ('Zambian', 0.5397368669509888)] Zambian_kwacha
[('Azerbaijani_manat', 0.685989260673523), ('Exchange_BICEX', 0.5476065278053284), ('Armenian_dram', 0.5271744728088379)] Armenian_dram
[('Austria', 0.49583348631858826), ('Wolfgang_Stampfer', 0.44199085235595703), ('Flims_Laax', 0.43559908866882324)] Euro
[('Azerbaijani_manat', 0.4987248182296753), ('Romanian_leu', 0.4664512276649475), ('Bulgaria', 0.46346819400787354)] Bulgarian_lev
[('Chile', 0.5945414304733276), ('Noelle_Barahona', 0.5118929147720337), ('Chilean', 0.4937596917152405)] Chilean_peso
[('Barclays_Capital_analyst_Yingxi', 0.49970170855522156), ('China', 0.49802637100219727), ('Shanghai_Shenzen', 0.4843577742576599)] Renminbi
[('Colombia', 0.6018558740615845), ('Rupert_Stebbings', 0.512742817401886), ('IGBC_index', 0.5122198462486267)] Colombian_peso
[('Czech_Republic', 0.5227653384208679), ('Vendula_Frintova', 0.4898177981376648), ('Jaroslav_Volf', 0.4463510811328888)] Czech_koruna
[('Ethiopia', 0.5733875036239624), ('Ethiopian', 0.5341445207595825), ('Meskerem', 0.5056198835372925)] Ethiopian_birr
[('France', 0.5314834117889404), ('ABOARD_TRAIN_V###', 0.4658622145652771), ('CAC##_index', 0.45514726638793945)] Euro
[('Greece', 0.593155026435852), ('ASE_composite_index', 0.4890442490577698), ('sovereign_debt', 0.4755578637123108)] Euro
[('Hungary', 0.501899003982544), ('Stock_Exchange_BÉT', 0.4689285457134247), ('silver_medalist_Laszlo_Cseh', 0.43830421566963196)] Hungarian_forint
[('Laos', 0.5970422029495239), ('Laotian', 0.49076101183891296), ('Sepon_mine', 0.46123623847961426)] Lao_kip
[('Latvia', 0.505271315574646), ('Azerbaijani_manat', 0.4544718861579895), ('forint_weakened', 0.44952601194381714)] Euro
[('Libya', 0.6566635370254517), ('Libyan', 0.5314574241638184), ('Col_Gaddafi', 0.5268279314041138)] Libyan_dinar
[('Malaysia', 0.5587074160575867), ('MARKET_SNAPSHOTS_*', 0.5270000696182251), ('KL_Composite', 0.5164006948471069)] Malaysian_ringgit
[('Netherlands', 0.5783341526985168), ('Utrecht_Utrecht', 0.4307829737663269), ('Geldermalsen', 0.42349034547805786)] Euro
[('Nigeria', 0.6157224178314209), ('Lagos', 0.5554719567298889), ('Nigerian', 0.543738842010498)] Nigerian_naira
[('Portugal', 0.5923545360565186), ('Portuguese', 0.4739268124103546), ('Costa_de_Caparica', 0.4699578285217285)] Euro
[('Qatar', 0.5465207695960999), ('Telecom_Qtel', 0.4624258279800415), ('Doha', 0.4570527672767639)] Qatari_riyal
[('San_Marino', 0.7041796445846558), ('Moto2_Grand_Prix', 0.5088077187538147), ('Lili_Hadsell', 0.4314931631088257)] Euro
[('Saudi_Arabia', 0.5143932104110718), ('Jadwa_Investments', 0.5093914270401001), ('TASI_index', 0.4755754768848419)] Saudi_riyal
[('Slovenia', 0.575677752494812), ('Marija_Sestak', 0.4499971270561218), ('silver_medalist_Tina_Maze', 0.4395657181739807)] Euro
[('Somalia', 0.7128289937973022), ('Mogadishu', 0.565106213092804), ('Somali', 0.5498660206794739)] Somali_shilling
[('Spain', 0.4997090995311737), ('Salave_Gold_Deposit', 0.48196595907211304), ('tour_operator_Pullmantur', 0.44243884086608887)] Euro
[('Sweden', 0.5472742319107056), ('partner_Tripep_AB', 0.45734620094299316), ('official_Lars_Emilsson', 0.45432573556900024)] Swedish_krona
[('Switzerland', 0.5618059635162354), ('astronomer_Didier_Queloz', 0.46077513694763184), ('Bolliger_Team', 0.45873573422431946)] Swiss_franc
[('Tajikistan', 0.5439314842224121), ('Azerbaijani_manat', 0.5297271013259888), ('Somoni', 0.46131664514541626)] Somoni
[('Tanzania', 0.5575320720672607), ('Tanzanian', 0.48774680495262146), ('Stock_Exchange_LuSE', 0.47607123851776123)] Tanzanian_shilling
[('Togo', 0.6772879958152771), ('Togolese', 0.4837319552898407), ('Hubert_Velud', 0.4637739062309265)] CFA_franc
[('benchmark_IMKB', 0.4628163278102875), ('Azerbaijani_manat', 0.4338114559650421), ('Turkey', 0.42693597078323364)] Turkish_lira
[('Azerbaijani_manat', 0.5539271831512451), ('Ukraine', 0.49878209829330444), ('PFTS_index', 0.4763002097606659)] Ukrainian_hryvnia
[('Yemen', 0.6259695887565613), ('Yemeni', 0.49155330657958984), ('Yasin_Muhammed_Basardh', 0.4734284579753876)] Yemeni_rial
[('Zambia', 0.6032750606536865), ('Zambian', 0.5451085567474365), ('Stock_Exchange_LuSE', 0.5410184264183044)] Zambian_kwacha
[('Armenia', 0.748837411403656), ('Azerbaijani', 0.6163023710250854), ('Yerevan', 0.6089547872543335)] Armenian_dram
[('Austria', 0.7245427966117859), ('Euro', 0.6679812073707581), ('Austrian', 0.5921790599822998)] Euro
[('Bulgaria', 0.743281364440918), ('Euro', 0.7224239706993103), ('Bulgarian', 0.6545413732528687)] Bulgarian_lev
[('Chile', 0.6708150506019592), ('Euro', 0.5883771181106567), ('Chilean', 0.5367693901062012)] Chilean_peso
[('China', 0.6891942024230957), ('yuan', 0.5880612730979919), ('RMB', 0.5506350994110107)] Renminbi
[('Colombia', 0.6954851150512695), ('Colombian', 0.5887861251831055), ('Euro', 0.5522856712341309)] Colombian_peso
[('Czech_Republic', 0.7312793731689453), ('Euro', 0.6456072330474854), ('Czechs', 0.6294915080070496)] Czech_koruna
[('Ethiopia', 0.7067632675170898), ('Ethiopians', 0.5995062589645386), ('Ethiopian', 0.5946093797683716)] Ethiopian_birr
[('France', 0.7314472198486328), ('Euro', 0.6041178703308105), ('French', 0.5547803640365601)] Euro
[('Greece', 0.7710378766059875), ('Euro', 0.6441100239753723), ('euro_zone', 0.6376793384552002)] Euro
[('Hungary', 0.7251686453819275), ('Euro', 0.6808213591575623), ('forint', 0.6044788360595703)] Hungarian_forint
[('Laos', 0.6877096891403198), ('Pathet_Lao', 0.5025888681411743), ('Danish_Krone', 0.46298927068710327)] Lao_kip
[('Latvia', 0.7437424659729004), ('Euro', 0.6628961563110352), ('Estonia', 0.6038583517074585)] Euro
[('Libya', 0.8090780973434448), ('Libyan', 0.6835033297538757), ('Libyans', 0.6027847528457642)] Libyan_dinar
[('Malaysia', 0.718877911567688), ('Malaysian', 0.6301388740539551), ('ringgit', 0.5640219449996948)] Malaysian_ringgit
[('Netherlands', 0.7288548946380615), ('Euro', 0.5838974714279175), ('Dutch', 0.541183352470398)] Euro
[('Nigeria', 0.7819594740867615), ('Nigerian', 0.6717004179954529), ('naira', 0.6607904434204102)] Nigerian_naira
[('Portugal', 0.7492139339447021), ('Euro', 0.7282511591911316), ('euro', 0.6013254523277283)] Euro
[('Qatar', 0.7576053142547607), ('Qatari', 0.6191372275352478), ('UAE', 0.5811293125152588)] Qatari_riyal
[('San_Marino', 0.7980246543884277), ('Euro', 0.5507630109786987), ('Imola', 0.5130183100700378)] Euro
[('Saudi_Arabia', 0.7443784475326538), ('Saudis', 0.634100079536438), ('Saudi', 0.6139519214630127)] Saudi_riyal
[('Slovenia', 0.7661057114601135), ('Euro', 0.7286924123764038), ('Slovakia', 0.6231208443641663)] Euro
[('Somalia', 0.8103018999099731), ('Mogadishu', 0.6558016538619995), ('Somali', 0.6265606880187988)] Somali_shilling
[('Euro', 0.6792933940887451), ('Spain', 0.6712704300880432), ('EURO', 0.5507512092590332)] Euro
[('Sweden', 0.7415158748626709), ('Swedish', 0.597280740737915), ('Finland', 0.5961501598358154)] Swedish_krona
[('Switzerland', 0.7142207622528076), ('Euro', 0.6093683242797852), ('Swiss', 0.5897383093833923)] Swiss_franc
[('Tajikistan', 0.7494488954544067), ('Tajik', 0.6154712438583374), ('Dushanbe', 0.591157078742981)] Somoni
[('Tanzania', 0.6670012474060059), ('shillings', 0.5627635717391968), ('Sh##', 0.55512535572052)] Tanzanian_shilling
[('Togo', 0.8009227514266968), ('Togolese', 0.6375719308853149), ('Ivory_Coast', 0.5441579222679138)] CFA_franc
[('Turkey', 0.7231298089027405), ('Euro', 0.6206692457199097), ('Turkish', 0.5803221464157104)] Turkish_lira
[('Ukraine', 0.7592040300369263), ('Euro', 0.629863977432251), ('Belarus', 0.6094168424606323)] Ukrainian_hryvnia
[('Yemen', 0.7812929749488831), ('Yemeni', 0.6578485369682312), ('AQAP', 0.5406680107116699)] Yemeni_rial
[('Zambia', 0.7159780263900757), ('Zambian', 0.6398546695709229), ('kwacha', 0.6156030297279358)] Zambian_kwacha
[('Armenia', 0.7462866306304932), ('Armenian', 0.6209011077880859), ('Karabakh', 0.6202554106712341)] Armenian_dram
[('Austria', 0.7116276025772095), ('Euro', 0.6247752904891968), ('Austrian', 0.5438683032989502)] Euro
[('Bulgaria', 0.7322266101837158), ('Euro', 0.6972078084945679), ('Bulgarian', 0.6357812285423279)] Bulgarian_lev
[('Chile', 0.7407128810882568), ('Chilean', 0.6146734952926636), ('Argentina', 0.5504647493362427)] Chilean_peso
[('China', 0.6681837439537048), ('yuan', 0.588985800743103), ('Yuan', 0.5782986879348755)] Renminbi
[('Colombia', 0.7595797181129456), ('Colombian', 0.647114634513855), ('Uribe', 0.5461894273757935)] Colombian_peso
[('Czech_Republic', 0.7125556468963623), ('Czechs', 0.6150895357131958), ('Euro', 0.6131237149238586)] Czech_koruna
[('Ethiopia', 0.7208044528961182), ('Ethiopian', 0.6124117374420166), ('Allana_potash_project', 0.5468167662620544)] Ethiopian_birr
[('France', 0.7165968418121338), ('French', 0.5601791143417358), ('Euro', 0.5511666536331177)] Euro
[('Greece', 0.7592003345489502), ('Euro', 0.6117795705795288), ('Greeces', 0.5786290168762207)] Euro
[('Hungary', 0.6994662880897522), ('Euro', 0.6641702651977539), ('forint', 0.5531117916107178)] Hungarian_forint
[('Laos', 0.7248764038085938), ('Khammouane_province', 0.5131786465644836), ('Laotian', 0.5034403204917908)] Lao_kip
[('Latvia', 0.7072840929031372), ('Euro', 0.6822384595870972), ('Slovakia', 0.597132682800293)] Euro
[('Libya', 0.8107712268829346), ('Libyan', 0.6933242082595825), ('Qaddafi', 0.6283682584762573)] Libyan_dinar
[('Malaysia', 0.6745537519454956), ('Malaysian', 0.5896643400192261), ('Ringgit', 0.553206741809845)] Malaysian_ringgit
[('Netherlands', 0.7165003418922424), ('Dutch', 0.5470937490463257), ('Euro', 0.5315351486206055)] Euro
[('Nigeria', 0.7865768671035767), ('Nigerian', 0.6788840889930725), ('naira', 0.6593570709228516)] Nigerian_naira
[('Portugal', 0.7489471435546875), ('Euro', 0.6802371740341187), ('Portgual', 0.5594514012336731)] Euro
[('Qatar', 0.7021712064743042), ('Qatari', 0.5774581432342529), ('Euro', 0.5341561436653137)] Qatari_riyal
[('San_Marino', 0.8021904230117798), ('Euro', 0.4926665425300598), ('Moto2_Grand_Prix', 0.46519482135772705)] Euro
[('Saudi_Arabia', 0.6936730146408081), ('Saudis', 0.5410381555557251), ('Saudi', 0.5237809419631958)] Saudi_riyal
[('Slovenia', 0.7716270685195923), ('Euro', 0.6754007339477539), ('Slovakia', 0.5758265256881714)] Euro
[('Somalia', 0.8181976079940796), ('Somali', 0.647409975528717), ('Mogadishu', 0.6083409190177917)] Somali_shilling
